"id","creation_date","score"
22800580,2014-04-02,0
22800752,2014-04-02,-6
22801153,2014-04-02,93
22801237,2014-04-02,3
22801337,2014-04-02,0
22802012,2014-04-02,2
22802567,2014-04-02,2
22803075,2014-04-02,1
22803212,2014-04-02,13
22803310,2014-04-02,10
22803814,2014-04-02,8
22804473,2014-04-02,9
22804507,2014-04-02,3
22804952,2014-04-02,-1
22805233,2014-04-02,0
22805264,2014-04-02,2
22805636,2014-04-02,7
22805816,2014-04-02,6
22805825,2014-04-02,1
22806099,2014-04-02,0
22806578,2014-04-02,0
22806999,2014-04-02,5
22807512,2014-04-02,0
22807542,2014-04-02,0
22807575,2014-04-02,2
22808219,2014-04-02,3
22808272,2014-04-02,1
22808363,2014-04-02,1
22808407,2014-04-02,0
22809433,2014-04-02,1
22809562,2014-04-02,3
22809741,2014-04-02,0
22809758,2014-04-02,0
22810309,2014-04-02,2
22810532,2014-04-02,0
22810626,2014-04-02,0
22811008,2014-04-02,0
22811326,2014-04-02,2
22811641,2014-04-02,0
22811958,2014-04-02,0
22812109,2014-04-02,0
22812384,2014-04-02,1
22812634,2014-04-02,4
22812645,2014-04-02,3
22812897,2014-04-02,7
22813191,2014-04-02,2
22813195,2014-04-02,1
22813723,2014-04-02,6
22814077,2014-04-02,1
22814171,2014-04-02,1
22814425,2014-04-02,2
22814515,2014-04-02,1
22815103,2014-04-02,0
22815288,2014-04-02,2
22815330,2014-04-02,1
22815688,2014-04-02,4
22815798,2014-04-02,2
22816076,2014-04-02,1
22816077,2014-04-02,4
22816222,2014-04-02,3
22816571,2014-04-02,1
22816871,2014-04-02,0
22816877,2014-04-02,1
22817002,2014-04-02,0
22817353,2014-04-02,0
22817386,2014-04-02,9
22817433,2014-04-02,3
22817781,2014-04-02,0
22817833,2014-04-02,1
22818061,2014-04-02,13
22818205,2014-04-02,2
22818654,2014-04-02,0
22818871,2014-04-02,2
22818899,2014-04-02,12
22819066,2014-04-02,0
22819172,2014-04-02,1
22819258,2014-04-02,3
22819432,2014-04-02,0
22819862,2014-04-02,1
22820223,2014-04-02,0
22820396,2014-04-02,3
22820453,2014-04-02,4
22820963,2014-04-02,1
22821189,2014-04-02,2
22821526,2014-04-02,2
22821653,2014-04-02,6
22821728,2014-04-02,0
22821848,2014-04-02,7
22821866,2014-04-02,0
22822337,2014-04-02,1
22822352,2014-04-02,2
22822922,2014-04-02,8
22822857,2014-04-02,0
22823012,2014-04-02,0
22823081,2014-04-02,0
22823323,2014-04-02,4
22823843,2014-04-02,3
22823893,2014-04-02,1
22824277,2014-04-02,1
22824279,2014-04-02,0
22824340,2014-04-02,0
22824452,2014-04-02,5
22824662,2014-04-02,0
22824841,2014-04-02,0
22824885,2014-04-02,0
22824976,2014-04-02,0
22825130,2014-04-02,0
22825805,2014-04-03,0
22825897,2014-04-03,-1
22825989,2014-04-03,0
22826012,2014-04-03,1
22826060,2014-04-03,0
22826124,2014-04-03,2
22826451,2014-04-03,0
22826503,2014-04-03,0
22827176,2014-04-03,-1
22827427,2014-04-03,0
22827677,2014-04-03,1
22827780,2014-04-03,1
22827896,2014-04-03,0
22828361,2014-04-03,6
22842724,2014-04-03,3
22829834,2014-04-03,2
22830188,2014-04-03,4
22830705,2014-04-03,3
22831119,2014-04-03,0
22831287,2014-04-03,3
22832163,2014-04-03,0
22832178,2014-04-03,0
22832285,2014-04-03,0
22833294,2014-04-03,3
22833454,2014-04-03,2
22833647,2014-04-03,1
22833950,2014-04-03,1
22834092,2014-04-03,3
22834705,2014-04-03,0
22834725,2014-04-03,4
22834778,2014-04-03,6
22834834,2014-04-03,3
22834896,2014-04-03,0
22835159,2014-04-03,1
22835316,2014-04-03,1
22835687,2014-04-03,2
22835939,2014-04-03,3
22836219,2014-04-03,12
22837099,2014-04-03,10
22837391,2014-04-03,0
22837441,2014-04-03,2
22837717,2014-04-03,0
22837956,2014-04-03,0
22837964,2014-04-03,1
22838031,2014-04-03,0
22838304,2014-04-03,1
22838391,2014-04-03,-1
22838403,2014-04-03,0
22838445,2014-04-03,0
22838754,2014-04-03,0
22839284,2014-04-03,0
22839413,2014-04-03,0
22839454,2014-04-03,2
22839693,2014-04-03,3
22840175,2014-04-03,2
22840892,2014-04-03,0
22840928,2014-04-03,0
22841079,2014-04-03,0
22841634,2014-04-03,1
22841809,2014-04-03,0
22841842,2014-04-03,2
22841960,2014-04-03,0
22842017,2014-04-03,1
22842060,2014-04-03,3
22842218,2014-04-03,0
22842232,2014-04-03,46
22842354,2014-04-03,2
22842594,2014-04-03,0
22842705,2014-04-03,2
22842761,2014-04-03,0
22842824,2014-04-03,0
22842981,2014-04-03,1
22843028,2014-04-03,0
22843286,2014-04-03,0
22843567,2014-04-03,0
22843775,2014-04-03,16
22843868,2014-04-03,1
22843967,2014-04-03,2
22844084,2014-04-03,3
22844342,2014-04-03,1
22844724,2014-04-03,3
22844881,2014-04-03,1
22844889,2014-04-03,1
22845345,2014-04-03,2
22845563,2014-04-03,0
22845582,2014-04-03,0
22845598,2014-04-03,15
22845633,2014-04-03,1
22845739,2014-04-03,5
22845846,2014-04-03,1
22845874,2014-04-03,14
22845892,2014-04-03,1
22845972,2014-04-03,2
22846708,2014-04-03,0
22846849,2014-04-03,2
22847025,2014-04-03,5
22847282,2014-04-03,1
22847515,2014-04-03,0
22847636,2014-04-03,1
22847861,2014-04-03,2
22848403,2014-04-03,1
22848836,2014-04-03,1
22849306,2014-04-03,1
22849378,2014-04-03,0
22849560,2014-04-03,6
22849637,2014-04-03,1
22849664,2014-04-03,1
22850026,2014-04-03,140
22850079,2014-04-03,1
22850113,2014-04-03,0
22850463,2014-04-03,2
22850562,2014-04-03,12
22850570,2014-04-03,2
22851218,2014-04-04,2
22851494,2014-04-04,0
22852209,2014-04-04,2
22852274,2014-04-04,3
22852511,2014-04-04,2
22852637,2014-04-04,2
22866143,2014-04-04,0
22852928,2014-04-04,1
22853081,2014-04-04,0
22853119,2014-04-04,2
22853126,2014-04-04,3
22853230,2014-04-04,1
22853371,2014-04-04,0
22853662,2014-04-04,0
22854097,2014-04-04,2
22854112,2014-04-04,6
22855197,2014-04-04,7
22855337,2014-04-04,0
22855850,2014-04-04,0
22856023,2014-04-04,1
22856592,2014-04-04,1
22856926,2014-04-04,2
22856994,2014-04-04,1
22857225,2014-04-04,0
22857326,2014-04-04,0
22858110,2014-04-04,0
22858370,2014-04-04,1
22859048,2014-04-04,1
22859118,2014-04-04,0
22859571,2014-04-04,0
22859624,2014-04-04,1
22859738,2014-04-04,1
22859986,2014-04-04,0
22861233,2014-04-04,4
22861379,2014-04-04,0
22861434,2014-04-04,1
22861537,2014-04-04,2
22861822,2014-04-04,1
22861915,2014-04-04,1
22861952,2014-04-04,0
22862129,2014-04-04,0
22862600,2014-04-04,0
22862765,2014-04-04,1
22862948,2014-04-04,3
22863130,2014-04-04,5
22863164,2014-04-04,3
22863168,2014-04-04,1
22863414,2014-04-04,5
22863771,2014-04-04,6
22863880,2014-04-04,5
22863946,2014-04-04,0
22864126,2014-04-04,-1
22864168,2014-04-04,0
22864341,2014-04-04,0
22864363,2014-04-04,-1
22864486,2014-04-04,0
22864500,2014-04-04,2
22864998,2014-04-04,1
22865000,2014-04-04,3
22865094,2014-04-04,18
22865181,2014-04-04,0
22865577,2014-04-04,1
22865626,2014-04-04,2
22865810,2014-04-04,0
22865879,2014-04-04,0
22865888,2014-04-04,0
22865916,2014-04-04,0
22865923,2014-04-04,1
22866140,2014-04-04,0
22866718,2014-04-04,1
22866847,2014-04-04,2
22866889,2014-04-04,0
22867077,2014-04-04,2
22893089,2014-04-04,15
22867361,2014-04-04,0
22867376,2014-04-04,1
22867524,2014-04-04,0
22867805,2014-04-04,1
22868047,2014-04-04,0
22868160,2014-04-04,2
22868216,2014-04-04,2
22868771,2014-04-04,0
22868923,2014-04-04,5
22869048,2014-04-04,1
22869065,2014-04-04,2
22918776,2014-04-04,1
22869280,2014-04-04,0
22869840,2014-04-04,2
22869872,2014-04-04,0
22869902,2014-04-04,1
22870198,2014-04-04,30
22870651,2014-04-04,0
22870688,2014-04-04,0
22870746,2014-04-04,-1
22870807,2014-04-04,-4
22870892,2014-04-04,-2
22870937,2014-04-04,1
22871067,2014-04-04,1
22871282,2014-04-04,1
22871287,2014-04-04,2
22871611,2014-04-04,20
22871709,2014-04-04,1
22871873,2014-04-04,0
22871921,2014-04-04,2
22871978,2014-04-04,0
22872641,2014-04-04,0
22872654,2014-04-04,0
22872729,2014-04-04,1
22872916,2014-04-04,2
22872999,2014-04-04,0
22873602,2014-04-04,39
22873254,2014-04-04,1
22873358,2014-04-04,2
22873591,2014-04-04,5
22873905,2014-04-04,0
22873990,2014-04-04,0
22874614,2014-04-04,1
22875030,2014-04-05,1
22875447,2014-04-05,2
22875502,2014-04-05,1
22875522,2014-04-05,-1
22875637,2014-04-05,0
22875967,2014-04-05,0
22876248,2014-04-05,2
22876270,2014-04-05,0
22876302,2014-04-05,0
22876420,2014-04-05,0
22876746,2014-04-05,8
22876957,2014-04-05,1
22877272,2014-04-05,0
22877312,2014-04-05,3
22877760,2014-04-05,0
22878010,2014-04-05,0
22878037,2014-04-05,10
22878215,2014-04-05,3
22878280,2014-04-05,2
22878488,2014-04-05,0
22878541,2014-04-05,0
22878608,2014-04-05,1
22879164,2014-04-05,3
22879450,2014-04-05,5
22879678,2014-04-05,2
22880006,2014-04-05,1
22880327,2014-04-05,0
22880697,2014-04-05,0
22880829,2014-04-05,-1
22881159,2014-04-05,2
22881173,2014-04-05,0
22881177,2014-04-05,3
22881229,2014-04-05,1
22881328,2014-04-05,0
22881475,2014-04-05,7
22882175,2014-04-05,0
22882412,2014-04-05,0
22882485,2014-04-05,0
22882669,2014-04-05,0
22883092,2014-04-05,0
22883726,2014-04-05,0
22883784,2014-04-05,2
22883838,2014-04-05,1
22883998,2014-04-05,1
22884193,2014-04-05,0
22884224,2014-04-05,3
22884701,2014-04-05,2
22884760,2014-04-05,0
22885334,2014-04-05,2
22885739,2014-04-05,0
22885798,2014-04-05,0
22885889,2014-04-05,1
22886013,2014-04-05,1
22886040,2014-04-05,10
22886158,2014-04-05,1
22886538,2014-04-05,0
22886951,2014-04-05,0
22886963,2014-04-05,4
22887582,2014-04-05,-1
22887675,2014-04-05,0
22887833,2014-04-05,13
22888036,2014-04-05,0
22888165,2014-04-05,0
22888280,2014-04-05,0
22888422,2014-04-06,2
22888438,2014-04-06,2
22888457,2014-04-06,0
22888528,2014-04-06,4
22888646,2014-04-06,10
22888949,2014-04-06,5
22889251,2014-04-06,0
22889482,2014-04-06,1
22889494,2014-04-06,-1
22889773,2014-04-06,-1
22889855,2014-04-06,1
22890145,2014-04-06,0
22890190,2014-04-06,4
22890517,2014-04-06,1
22890649,2014-04-06,0
22890697,2014-04-06,0
22891059,2014-04-06,0
22891079,2014-04-06,0
22891080,2014-04-06,0
22891087,2014-04-06,5
22891197,2014-04-06,4
22891290,2014-04-06,0
22891316,2014-04-06,0
22891448,2014-04-06,0
22891593,2014-04-06,0
22892033,2014-04-06,1
22892063,2014-04-06,8
22892136,2014-04-06,1
22892404,2014-04-06,1
22893028,2014-04-06,4
22893290,2014-04-06,4
22893410,2014-04-06,6
22893612,2014-04-06,5
22893628,2014-04-06,1
22894102,2014-04-06,11
22894204,2014-04-06,-1
22894265,2014-04-06,5
22894609,2014-04-06,3
22894851,2014-04-06,0
22895265,2014-04-06,2
22895327,2014-04-06,3
22895370,2014-04-06,2
22895652,2014-04-06,0
22895997,2014-04-06,2
22896315,2014-04-06,2
22896353,2014-04-06,0
22896696,2014-04-06,1
22896838,2014-04-06,0
22896864,2014-04-06,0
22897270,2014-04-06,0
22897852,2014-04-06,8
22897941,2014-04-06,0
22898598,2014-04-06,0
22898604,2014-04-06,-1
22898707,2014-04-06,0
22899030,2014-04-06,2
22899516,2014-04-06,12
22899719,2014-04-06,1
22899951,2014-04-06,0
22899982,2014-04-06,3
22900040,2014-04-06,0
22900213,2014-04-06,0
22900420,2014-04-06,5
22900505,2014-04-06,2
22901218,2014-04-06,-3
22901268,2014-04-06,2
22901321,2014-04-06,3
22901523,2014-04-06,0
22901597,2014-04-07,21
22901810,2014-04-07,0
22901826,2014-04-07,3
22901827,2014-04-07,0
22902043,2014-04-07,7
22902139,2014-04-07,1
22902411,2014-04-07,0
22902546,2014-04-07,0
22902996,2014-04-07,0
22909197,2014-04-07,9
22903530,2014-04-07,0
22903531,2014-04-07,2
22909179,2014-04-07,0
22909318,2014-04-07,1
22904313,2014-04-07,0
22904951,2014-04-07,0
22905129,2014-04-07,3
22905290,2014-04-07,0
22905807,2014-04-07,0
22906005,2014-04-07,-2
22906228,2014-04-07,2
22906282,2014-04-07,0
22906723,2014-04-07,-1
22906804,2014-04-07,20
22906843,2014-04-07,3
22907001,2014-04-07,-1
22907115,2014-04-07,0
22907469,2014-04-07,0
22907746,2014-04-07,0
22907860,2014-04-07,0
22908050,2014-04-07,4
22908149,2014-04-07,1
22908206,2014-04-07,0
22908682,2014-04-07,1
22908736,2014-04-07,0
22908912,2014-04-07,0
22913774,2014-04-07,13
22909403,2014-04-07,0
22909619,2014-04-07,-1
22910470,2014-04-07,0
22910683,2014-04-07,2
22910856,2014-04-07,0
22911070,2014-04-07,0
22911073,2014-04-07,3
22911642,2014-04-07,9
22911675,2014-04-07,-2
22911839,2014-04-07,3
22912241,2014-04-07,-1
22912936,2014-04-07,0
22913694,2014-04-07,0
22914133,2014-04-07,1
22914490,2014-04-07,1
22914507,2014-04-07,0
22914865,2014-04-07,3
22914926,2014-04-07,0
22916337,2014-04-07,0
22915093,2014-04-07,1
22915326,2014-04-07,2
22915337,2014-04-07,29
22915576,2014-04-07,0
22915814,2014-04-07,1
22916525,2014-04-07,9
22916999,2014-04-07,6
22917010,2014-04-07,0
22917056,2014-04-07,4
22917071,2014-04-07,1
22917322,2014-04-07,2
22917455,2014-04-07,1
22917820,2014-04-07,0
22918797,2014-04-07,10
22919018,2014-04-07,1
22919148,2014-04-07,1
22919287,2014-04-07,-1
22919377,2014-04-07,0
22919448,2014-04-07,5
22919559,2014-04-07,1
22919959,2014-04-07,0
22920026,2014-04-07,1
22920381,2014-04-07,4
22920761,2014-04-07,1
22920854,2014-04-07,1
22920911,2014-04-07,1
22920932,2014-04-07,0
22921047,2014-04-07,3
22921050,2014-04-07,-2
22921411,2014-04-07,1
22921457,2014-04-07,8
22921581,2014-04-07,1
22921646,2014-04-07,0
22921764,2014-04-07,4
22921765,2014-04-07,6
22921923,2014-04-07,3
22922471,2014-04-07,1
22923049,2014-04-07,0
22923087,2014-04-07,2
22923429,2014-04-07,-1
22923755,2014-04-07,0
22923756,2014-04-07,3
22923760,2014-04-07,0
22923784,2014-04-07,6
22923918,2014-04-07,1
22924141,2014-04-07,1
22924173,2014-04-07,1
22924183,2014-04-07,6
22924350,2014-04-07,1
22924451,2014-04-07,2
22924453,2014-04-07,0
22924672,2014-04-07,0
22924780,2014-04-07,0
22924941,2014-04-07,0
22925176,2014-04-07,1
22925282,2014-04-08,-2
22925540,2014-04-08,1
22926068,2014-04-08,1
22926148,2014-04-08,0
22926446,2014-04-08,0
22926605,2014-04-08,-1
22926631,2014-04-08,0
22926785,2014-04-08,0
22926833,2014-04-08,0
22926988,2014-04-08,1
22927273,2014-04-08,0
22927351,2014-04-08,0
22927459,2014-04-08,-1
22927694,2014-04-08,0
22927741,2014-04-08,4
22928745,2014-04-08,1
22928793,2014-04-08,2
22929127,2014-04-08,0
22929196,2014-04-08,0
22929368,2014-04-08,2
22929473,2014-04-08,2
22929802,2014-04-08,1
22929976,2014-04-08,0
22930292,2014-04-08,33
22930483,2014-04-08,1
22930552,2014-04-08,1
22930583,2014-04-08,4
22930687,2014-04-08,0
22930875,2014-04-08,1
22930965,2014-04-08,2
22931659,2014-04-08,-2
22931700,2014-04-08,1
22931784,2014-04-08,0
22932675,2014-04-08,4
22933112,2014-04-08,1
22933333,2014-04-08,0
22933492,2014-04-08,0
22934173,2014-04-08,2
22934249,2014-04-08,4
22935116,2014-04-08,0
22935666,2014-04-08,1
22936396,2014-04-08,0
22936807,2014-04-08,0
22936910,2014-04-08,-3
22936951,2014-04-08,2
22937424,2014-04-08,3
22938207,2014-04-08,0
22938305,2014-04-08,15
22938570,2014-04-08,-1
22938787,2014-04-08,0
22938947,2014-04-08,0
22939073,2014-04-08,1
22940150,2014-04-08,5
22940228,2014-04-08,1
22940244,2014-04-08,1
22942000,2014-04-08,0
22940349,2014-04-08,1
22940428,2014-04-08,-1
22940786,2014-04-08,0
22941139,2014-04-08,0
22941312,2014-04-08,0
22941365,2014-04-08,0
22941506,2014-04-08,2
22941643,2014-04-08,0
22941841,2014-04-08,3
22942170,2014-04-08,-2
22942323,2014-04-08,0
22942392,2014-04-08,0
22942710,2014-04-08,4
22942861,2014-04-08,0
22942942,2014-04-08,0
22942977,2014-04-08,0
22943253,2014-04-08,0
22943535,2014-04-08,0
22943880,2014-04-08,0
22943912,2014-04-08,0
22944110,2014-04-08,1
22944333,2014-04-08,0
22944435,2014-04-08,1
22944598,2014-04-08,2
22944607,2014-04-08,7
22944611,2014-04-08,4
22944707,2014-04-08,4
22944827,2014-04-08,0
22944828,2014-04-08,6
22945076,2014-04-08,1
22945128,2014-04-08,0
22945476,2014-04-08,0
22945560,2014-04-08,0
22945651,2014-04-08,83
22945702,2014-04-08,11
22945902,2014-04-08,-2
22946254,2014-04-08,2
22946270,2014-04-08,1
22946316,2014-04-08,0
22946812,2014-04-08,0
22946982,2014-04-08,0
22947010,2014-04-08,1
22947448,2014-04-08,4
22948386,2014-04-08,1
22948503,2014-04-08,1
22948564,2014-04-08,1
22949300,2014-04-08,16
22949407,2014-04-08,0
22949447,2014-04-08,2
22949953,2014-04-08,0
22950196,2014-04-08,-1
22950364,2014-04-08,2
22950453,2014-04-09,1
22950963,2014-04-09,0
22950970,2014-04-09,2
22951154,2014-04-09,1
22951364,2014-04-09,2
22951471,2014-04-09,3
22951477,2014-04-09,2
22951811,2014-04-09,32
22951871,2014-04-09,7
22951875,2014-04-09,4
22951990,2014-04-09,1
22952042,2014-04-09,0
22952354,2014-04-09,1
22952647,2014-04-09,1
22952931,2014-04-09,1
22953226,2014-04-09,0
22953362,2014-04-09,0
22953817,2014-04-09,2
22954274,2014-04-09,2
22954377,2014-04-09,0
22954573,2014-04-09,0
22954623,2014-04-09,10
22954958,2014-04-09,0
22955318,2014-04-09,3
22955409,2014-04-09,0
22955484,2014-04-09,0
22955617,2014-04-09,5
22955926,2014-04-09,1
22956063,2014-04-09,0
22956098,2014-04-09,6
22956184,2014-04-09,0
22956803,2014-04-09,7
22956921,2014-04-09,1
22957035,2014-04-09,4
22957384,2014-04-09,0
22957748,2014-04-09,0
22957799,2014-04-09,0
22957904,2014-04-09,-1
22958210,2014-04-09,2
22958482,2014-04-09,3
22958579,2014-04-09,0
22958765,2014-04-09,1
22958785,2014-04-09,0
22958860,2014-04-09,0
22959000,2014-04-09,1
22959050,2014-04-09,1
22959500,2014-04-09,1
22959635,2014-04-09,107
22960019,2014-04-09,0
22960070,2014-04-09,2
22960238,2014-04-09,1
22960950,2014-04-09,0
22960970,2014-04-09,3
22961307,2014-04-09,0
22961320,2014-04-09,0
22962228,2014-04-09,1
22962354,2014-04-09,0
22962413,2014-04-09,1
22962917,2014-04-09,1
22963445,2014-04-09,0
22963519,2014-04-09,1
22963540,2014-04-09,1
22963799,2014-04-09,0
22963956,2014-04-09,1
22963977,2014-04-09,1
22964212,2014-04-09,2
22964676,2014-04-09,1
22965071,2014-04-09,0
22965084,2014-04-09,6
22965195,2014-04-09,0
22965469,2014-04-09,1
22965625,2014-04-09,0
22965712,2014-04-09,0
22966295,2014-04-09,3
22966582,2014-04-09,0
22966722,2014-04-09,0
22966841,2014-04-09,0
22967082,2014-04-09,0
22967410,2014-04-09,-4
22967423,2014-04-09,0
22967649,2014-04-09,5
22967812,2014-04-09,0
22967896,2014-04-09,0
22967913,2014-04-09,0
22967942,2014-04-09,15
22968132,2014-04-09,0
22968185,2014-04-09,0
22968261,2014-04-09,0
22968436,2014-04-09,1
22968679,2014-04-09,1
22968702,2014-04-09,4
22968797,2014-04-09,0
22968989,2014-04-09,1
22969096,2014-04-09,-3
22969163,2014-04-09,2
22969247,2014-04-09,0
22969561,2014-04-09,1
22970091,2014-04-09,46
22970173,2014-04-09,0
22970546,2014-04-09,2
22970622,2014-04-09,2
22970708,2014-04-09,1
22970759,2014-04-09,1
22971038,2014-04-09,1
22971301,2014-04-09,0
22971446,2014-04-09,2
22971546,2014-04-09,0
22971611,2014-04-09,0
22971888,2014-04-09,8
22972232,2014-04-09,0
22972466,2014-04-09,4
22972478,2014-04-09,12
22972601,2014-04-09,5
22972625,2014-04-09,1
22972700,2014-04-09,1
22972792,2014-04-09,0
22972854,2014-04-09,0
22973124,2014-04-09,3
22973143,2014-04-09,0
22973559,2014-04-09,2
22973568,2014-04-09,0
22973953,2014-04-09,3
22973995,2014-04-09,0
22974044,2014-04-09,4
22974572,2014-04-09,0
22974765,2014-04-09,11
22974870,2014-04-09,0
22975290,2014-04-09,1
22975303,2014-04-09,2
22975305,2014-04-09,0
22975316,2014-04-09,3
22975739,2014-04-09,-1
22975741,2014-04-09,3
22975858,2014-04-09,2
22975912,2014-04-09,1
22975991,2014-04-09,-1
22976472,2014-04-10,3
22976527,2014-04-10,2
22976580,2014-04-10,0
22976839,2014-04-10,0
22976890,2014-04-10,0
22977453,2014-04-10,3
22977506,2014-04-10,1
22977535,2014-04-10,1
22977659,2014-04-10,1
22994650,2014-04-10,1
22978099,2014-04-10,1
22978369,2014-04-10,2
22979189,2014-04-10,1
22979227,2014-04-10,2
22979244,2014-04-10,1
22979309,2014-04-10,2
22979935,2014-04-10,0
22980423,2014-04-10,1
22980445,2014-04-10,0
22981188,2014-04-10,4
22981220,2014-04-10,1
22982953,2014-04-10,0
22983436,2014-04-10,4
22983546,2014-04-10,0
22984159,2014-04-10,0
22984919,2014-04-10,0
22985477,2014-04-10,1
22985615,2014-04-10,0
22986550,2014-04-10,0
22986567,2014-04-10,6
22986744,2014-04-10,3
22986885,2014-04-10,5
22986894,2014-04-10,0
22987031,2014-04-10,1
22987047,2014-04-10,0
22987101,2014-04-10,1
22987606,2014-04-10,1
22987742,2014-04-10,1
22988359,2014-04-10,1
22988993,2014-04-10,0
22989661,2014-04-10,0
22990108,2014-04-10,1
22990137,2014-04-10,2
22990218,2014-04-10,0
22990235,2014-04-10,0
22990258,2014-04-10,0
22990318,2014-04-10,0
22990960,2014-04-10,3
22991041,2014-04-10,2
22991175,2014-04-10,2
22991279,2014-04-10,0
22991332,2014-04-10,0
22991391,2014-04-10,7
22991586,2014-04-10,1
22991974,2014-04-10,1
22992375,2014-04-10,4
22992471,2014-04-10,0
22992476,2014-04-10,8
22992829,2014-04-10,0
22992947,2014-04-10,2
22993161,2014-04-10,3
22993369,2014-04-10,0
22993637,2014-04-10,7
22993787,2014-04-10,0
22993796,2014-04-10,2
22993910,2014-04-10,1
22994475,2014-04-10,0
22994121,2014-04-10,1
22994129,2014-04-10,3
22994168,2014-04-10,3
22994178,2014-04-10,0
22994360,2014-04-10,2
22994550,2014-04-10,0
22994787,2014-04-10,0
22994832,2014-04-10,1
22994897,2014-04-10,0
22995032,2014-04-10,0
22995236,2014-04-10,0
22995317,2014-04-10,0
22995626,2014-04-10,0
22996220,2014-04-10,3
22996321,2014-04-10,-1
22996420,2014-04-10,1
22996434,2014-04-10,0
22996454,2014-04-10,11
22996911,2014-04-10,17
22996913,2014-04-10,0
22996969,2014-04-10,1
22997163,2014-04-10,1
22997207,2014-04-10,1
22997276,2014-04-10,5
22997535,2014-04-10,2
22997646,2014-04-10,1
22997785,2014-04-10,0
22997986,2014-04-10,1
22998087,2014-04-10,1
22998130,2014-04-10,3
22998421,2014-04-10,1
22998527,2014-04-10,0
22999305,2014-04-10,3
22999367,2014-04-10,0
22999393,2014-04-10,1
22999457,2014-04-10,0
22999620,2014-04-10,0
23000120,2014-04-10,0
23000582,2014-04-10,0
23000661,2014-04-10,8
23000699,2014-04-10,2
23001016,2014-04-10,2
23001358,2014-04-11,4
23001548,2014-04-11,8
23001616,2014-04-11,1
23001718,2014-04-11,1
23001764,2014-04-11,4
23001898,2014-04-11,0
23002066,2014-04-11,1
23002617,2014-04-11,1
23002667,2014-04-11,1
23002712,2014-04-11,21
23002825,2014-04-11,3
23002831,2014-04-11,1
23003215,2014-04-11,0
23003312,2014-04-11,4
23003508,2014-04-11,1
23003527,2014-04-11,29
23003574,2014-04-11,0
23003772,2014-04-11,2
23004354,2014-04-11,0
23004930,2014-04-11,1
23005949,2014-04-11,0
23007278,2014-04-11,0
23007682,2014-04-11,0
23007763,2014-04-11,0
23007982,2014-04-11,0
23008142,2014-04-11,6
23008657,2014-04-11,0
23008769,2014-04-11,0
23008916,2014-04-11,3
23009335,2014-04-11,2
23009743,2014-04-11,1
23010009,2014-04-11,0
